question,subject,correct_answer,llm_answer,is_correct,confidence,response_time,distractor_set,distractor_type,model
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.7313990592956543,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,95.0,0.5887031555175781,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,95.0,0.5514109134674072,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Cognitive stage,True,95.0,0.6857199668884277,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,0.4893310070037842,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,mv²,False,100.0,0.8131036758422852,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,4.05269718170166,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.564643144607544,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,85.0,0.5082449913024902,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,85.0,0.9209911823272705,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,95.0,0.5661377906799316,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,95.0,0.5401961803436279,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,95.0,0.8189539909362793,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,is:,False,100.0,1.8350119590759277,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,95.0,0.7201080322265625,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,95.0,0.5080182552337646,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,95.0,0.4533240795135498,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,95.0,0.5728967189788818,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,95.0,0.5264298915863037,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,95.0,0.7425901889801025,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,100.0,0.6604721546173096,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,90.0,1.4654171466827393,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,90.0,0.8155112266540527,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,95.0,0.4248511791229248,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,95.0,1.0609040260314941,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,95.0,0.4374239444732666,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,95.0,0.541172981262207,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,95.0,0.8683099746704102,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,3.221381902694702,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,mv,False,100.0,1.519277811050415,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.4660470485687256,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.3719031810760498,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,90.0,0.6267578601837158,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Cognitive stage,True,95.0,2.385392904281616,mmlu_distractors_plausible_alternatives,plausible_alternatives,gpt-4o-mini
